from_user,text,created_at
,إحالة بلاغ يتهم ''أبو إسماعيل'' و''أبو الأشبال'' بالتحريض ضد''وزارة الدفاع'' للنيابة العسكرية http://t.co/tuMcltfm via @masrawy #ابو_اسماعيل,07/05/2012 23:37
,اليوم ارسلت ورق ترشيحي ..الله الموفق والمستعان\n#مصر #ابو_الفتوح #ابو_اسماعيل #الثوره #التحرير http://t.co/9QGbfL9f,07/05/2012 23:37
,اليوم ارسلت ورق ترشيحي ..الله الموفق والمستعان #مصر #ابو_الفتوح #ابو_اسماعيل #الانتخابات http://t.co/YsMSEQH9,07/05/2012 23:37
,الفيديو عن #ابو_اسماعيل وجااااااااااامد اوووووى فعلا بس ركز #حازمون #الثوره #مصر #EGYPT\n\nhttp://t.co/bqswtufd,07/05/2012 23:37
,اتحدى حد فى مصر قال الكلام ده غير حازم : http://t.co/b9GXIFdv\nبعد نظر #حازم صلاح #ابو_اسماعيل,07/05/2012 23:37
,من الارشيف ل #ابو_اسماعيل ايضا واباب استبعاده الحقيقه #مصر #حازم #حازمون #الثوره #EGYPT\n\nhttp://t.co/aZY5Yx9f,07/05/2012 23:38
,RT @noreldean: من الارشيف ل #ابو_اسماعيل ايضا واباب استبعاده الحقيقه #مصر #حازم #حازمون #الثوره #EGYPT\n\nhttp://t.co/aZY5Yx9f,07/05/2012 23:38
,RT @noreldean: الفيديو عن #ابو_اسماعيل وجااااااااااامد اوووووى فعلا بس ركز #حازمون #الثوره #مصر #EGYPT\n\nhttp://t.co/bqswtufd,07/05/2012 23:38
,احالة #ابو_اسماعيل و #ابو_الاشبال للنيابة العسكرية \n#algomhuria,07/05/2012 23:37
,انصار #حمدين بيهاجمو اللى بيعترض على مرشحهم زى انصار #ابو_اسماعيل زى انصار #البرادعى ... من انتم !!,07/05/2012 23:37
,Leave Abou-Ismail alone!!! #ابو_اسماعيل http://t.co/c8ezNroY,07/05/2012 23:37
,ما زال السؤال المحير بالنسبه لي من ناحيه #ابو_اسماعيل لو كانت الرئاسه تكليف مش تشريف هيتشقلب ليه و ياخدها ربنا عافاك يا سيدي,07/05/2012 23:37
,سينسى الجميع #ابو_اسماعيل. و لن ينسوا تسميه الحملات اسماء متخلفه مثل حازمون فاتحون مرسيون شاطرون,07/05/2012 23:37
,#حازم #ابو_اسماعيل أنت الجماعة ولو كنت وحدك.,07/05/2012 23:37
,RT @thwranews: #حازمون انس العسال بعد ماعملوله عمليه من غير بنج في مستشفي الحلمية العسكري .. مكلبشينة ف... http://t.co/HUfd1NxU #ابو_اسماعيل,07/05/2012 23:38
,و بالنسبالى من النهارده #ابو_الفتوح = #ابو_اسماعيل و سمعونى سلام التمكين قااااااادم,07/05/2012 23:38
,@ahmedabagia  اقرا الحديث السابق وبطل فتى انتوا هتستغنوا بشيخكم عن الدين؟؟؟؟؟؟؟ #حازمون #ابو_اسماعيل #حازم_مسيلمة_العصر_الحديث,07/05/2012 23:38
,#ابو_اسماعيل #كاذبون http://t.co/8MgWWAVa وتصريح رهيب جدااا من حازم ابو اسماعيل,07/05/2012 23:38
,أنا ملاحظ ومستغرب إن كتير من مؤيدى #ابو_اسماعيل هَينتخبوا #خالد_على ! #khaledali #مصر,07/05/2012 23:38
,#شخص_تتمنى_إسلامه حازئ ابو اسماعيل #حازمون #ابو_اسماعيل #كاذبون,07/05/2012 23:38
,ابو اسماعين حتى تستغيث :) #حازمون #ابو_اسماعيل #كفايه,07/05/2012 23:39
,RT @Mustafa_Bakri: #شخص_تتمنى_إسلامه حازئ ابو اسماعيل #حازمون #ابو_اسماعيل #كاذبون,07/05/2012 23:39
,النائب العام يحيل “أبو إسماعيل” و”أبو الأشبال” للنيابة العسكرية | محيط http://t.co/9VSmxSzs #moheet #ابو_اسماعيل,07/05/2012 23:39
,RT@sahaars: النائب العام يحيل “أبو إسماعيل” و”أبو الأشبال” للنيابة العسكرية | محيط http://t.co/ZdzY1Aw5 #moheet #ابو_اسماعيل,07/05/2012 23:38
,المحترم #بلال_فضل مش هايعتذر لـ #حمدين لانه منافق وقبل كده قال هاحط صورة لـ #ابو_اسماعيل وكالعادة خلف وعده,07/05/2012 23:38
,سنلعب باليهاَ xD #ابو_اسماعيل http://t.co/7jA6Xqxb,07/05/2012 23:38
,RT @WaleedNagaty: المحترم #بلال_فضل مش هايعتذر لـ #حمدين لانه منافق وقبل كده قال هاحط صورة لـ #ابو_اسماعيل وكالعادة خلف وعده,07/05/2012 23:38
,@alaa وفى مصريين لو سمعوا تصريحات ووعيد من مرشح هيقولوا بلاش منه احسن عشان البلد متولعش بعد كده !! وده كان رأى ناس كتير مع #ابو_اسماعيل,07/05/2012 23:38
,اللى هينتخب #مرسى عشان اخوان هساله كنت شوفت ايه من الاخوان غير الضرب على القفا!! واذا كنت بتختاره عشان متدين ..كنت خدت ايه من #ابو_اسماعيل!!,07/05/2012 23:38
,ما تهمد كده يا #ابو_اسماعيل علشان كفاية الناس اللى سبتهم يهتفوا لاسمك أو قضيتك مش هتفرق كتير وحتى ما نزلت ليهم http://t.co/WzxDGpEP,07/05/2012 23:39
,الترس #حمدين_صباحي هايطبق فكرت #ابو_اسماعيل في العمل الميداني والبسترات ها تكون في كل مكان  انتظرونا ظهور بستر في سريرك http://t.co/rDgzDBAe,07/05/2012 23:39
,RT @Ultras_7amden: الترس #حمدين_صباحي هايطبق فكرت #ابو_اسماعيل في العمل الميداني والبسترات ها تكون في كل مكان  انتظرونا ظهور بستر في سريرك http://t.co/rDgzDBAe,07/05/2012 23:39
,من كام اسبوع كده…انصار #حمدين_صباحي كانو بيعيبو في #ابو_اسماعيل ان انصاره متعصبيين ليه ومش هيسمحو لحد ينتقده…ازي الحااااال دلوقتي!!!!!!!,07/05/2012 23:39
,#ابو_اسماعيل بيقول لأنصاره الى عايز يدينى صوته يصوت فى ورقه خارجيه ...طب مش كنت توزع عليهم أرقام الجلوس :p,07/05/2012 23:39
,http://t.co/CK7KpauF انصار #ابو_اسماعيل يعلنون دعمهم ل #محمد_مرسى #egypt #tahrir #jan25 #noscaf #hazemsalah #ikhwan #morsi #fuckscaf,07/05/2012 23:40
,RT http://t.co/jndUtnZ2 انصار #ابو_اسماعيل يعلنون دعمهم ل #محمد_مرسى #egypt #tahrir #jan25 #noscaf #hazemsalah #ikhwan #morsi #fuckscaf,07/05/2012 23:39
,هو ليه بعض مؤيدي #حمدين_صباحي عندهم تطرف عنصري .. بحس و انا بتناقش معاهم اني بتناقش مع احد انصار #ابو_اسماعيل .. لا تصنعو الديكتاتور,07/05/2012 23:39
,شاطرابن شاطره فى #انتخابات_الرئاسه يبطل صوته عشان #ابو_اسماعيل او #البرادعى كتكووكسه بتزودواصوت الجهله الى بينتخبوا الفلول #مصر #MOD #مقاطعه,07/05/2012 23:39
,قامت لجنة #الانتخابات الرئاسية بمنع المرشح حازم #ابو_اسماعيل من الترشح لكن بعد 400 مليون جنيه من البوسترات... http://t.co/Szhp5swM,07/05/2012 23:39
,RT @Kharabeesh: قامت لجنة #الانتخابات الرئاسية بمنع المرشح حازم #ابو_اسماعيل من الترشح لكن بعد 400 مليون جنيه من البوسترات... http://t.co/Szhp5swM,07/05/2012 23:39
,اللي كرهني في #ابو_اسماعيل قبل حوار جنسية امه كنت اللي بشوفه من التعصب الاعمى لاتباعه اللي قلبوه بدل من مواطن عادي للمهدي المنتظر,07/05/2012 23:39
,#حازم صلاح #ابو_اسماعيل يعلق علي مقولة عمرو #موسي ان ايران دولة عربية ...: http://t.co/a0kYTyIm عبر @youtube,07/05/2012 23:39
,ليه #ابو_اسماعيل ميقولش لأنصاره يدعموا #خالد_على زى ما وقف جنبه ايام قضية جنسية امه ؟! #egyelections #khalidali,07/05/2012 23:40
,مش #ابو_اسماعيل طلع من ام الانتخابات \n\nبيرغي ليه ولا هو رغي وخلاص,07/05/2012 23:40
,"من اقوال حازم صلاح ابو اسماعيل ""لن تنتصر أمة أو جيل إلا إذا كان قلبه نظيفا طاهرا يعرف كيف يعامل الله عز وجل"" #حازمون #حازم_صلاح #ابو_اسماعيل",07/05/2012 23:40
,سؤال جيه فى بالى امبارح..هي بوسترات #ابو_اسماعيل راحت فين .. انا فاكر اننا قولنا ان الرئيس اللى جاى محتاج 4 سنين يشيل بوسترات ابو اسماعيل,07/05/2012 23:40
,البقين الي قالهم #ابو_اسماعيل عشان انصاره مايدوش اصواتهم #ابو_الفتوح مخبر مخبر يعني.. قال صوتولي في ورقه بيضه قال.. يخربيت هبل الي هينفذ..,07/05/2012 23:40
,@nawaranegm هو ليه #ابو_اسماعيل ميقولش لأنصاره يدعموا #خالد_على زى ما وقف جنبه ايام قضية جنسية امه ؟! #egyelections #khalidali,07/05/2012 23:40
,RT @MaxHany: @nawaranegm هو ليه #ابو_اسماعيل ميقولش لأنصاره يدعموا #خالد_على زى ما وقف جنبه ايام قضية جنسية امه ؟! #egyelections #khalidali,07/05/2012 23:40
,حبس 2 من أنصار أبوإسماعيل بتهمة القتل http://t.co/yb2xlx1v via @mel2akher #mel2akher #ابو_اسماعيل #Egypt #Baltagy,07/05/2012 23:41
,@MaxHany @nawaranegm #ابو_اسماعيل #خالد_على #egyelections #khalidali لأن أبو إسماعيل يسعي لمصلحة شخصية و ليس مصلحة عامة,07/05/2012 23:41
,لما تحب حد بجد\nها تصدق الكدبه وتكدب الحق\n\nعن #ابو_اسماعيل اتحدث,07/05/2012 23:41
,#ابو_اسماعيل ها يقابل ابو الفتوح ومرسى خلال الساعات القادمة وبعدين ها يحدد ها يؤيد مين وطبعا انصارة فى ديلة ..,07/05/2012 23:41
,RT @basata2011: البقين الي قالهم #ابو_اسماعيل عشان انصاره مايدوش اصواتهم #ابو_الفتوح مخبر مخبر يعني.. قال صوتولي في ورقه بيضه قال.. يخربيت هبل الي هينفذ..,07/05/2012 23:41
,@alaa انصاره اللي اتبرأ منهم اللي هما مؤيدينه بس ملهوش كلام عليهم هما بيسمعوا كلامه بس هما مش انصاره بردوا #ابو_اسماعيل,07/05/2012 23:40
,"#ابو_اسماعيل:العبرة ليست فى صلاح الدين العبرة فى امة استجابت لصلاح الدين حين قال لها حى على الفلاح,حى على الصلاه,حى على الجهاد.\nفحيت وأحيت..",07/05/2012 23:40
,داخل فرن اجيب عيش ﻻ بيا وﻻ عليا .. الاقى واحد بيقول التانى .. هو لو كان طلع الجرين كارد كانت خلصت ..#الانتخابات جننت الشعب #مصر #ابو_اسماعيل,07/05/2012 23:41
,#الاستبن غلب #ابو_اسماعيل نفسه فى كمية الدعايه !!,07/05/2012 23:41
,خلصنا من جنسيه ام #ابو_اسماعيل طلعولنا ف الفيلم بتاع عصام سلطان و #شفيق .. الاكشن عامل عمايله في مصر اليومين دووول,07/05/2012 23:41
,RT @sahaars: خلصنا من جنسيه ام #ابو_اسماعيل طلعولنا ف الفيلم بتاع عصام سلطان و #شفيق .. الاكشن عامل عمايله في مصر اليومين دووول,07/05/2012 23:41
,"#جلال_الدين_الرومي :""لو ظهرت الحقائق بطلت الشرائع"" \n#مصر #اسكندرية #اخوان #انتخابات #البرادعي #العباسية #الجيش #ابو_اسماعيل #ابو_الفتوح",07/05/2012 23:42
,RT @Sherif_Omar_: واحد كان هينتخب #ابو_اسماعيل ... هينتخب #خالد_على ...,07/05/2012 23:42
,نصيحة الشيخ محمد حسان لـ د.حازم أبي إسماعيل وأنصاره\nhttp://t.co/M7gEAVwI\n#السعودية #مصر #ابو_اسماعيل #الاسلام #الكويت #قطر #البحرين #الجزائر,07/05/2012 23:42
,واحد كان هينتخب #ابو_اسماعيل ... هينتخب #خالد_على ...,07/05/2012 23:42
,تهم ضد مرشح الرئاسة أحمد شفيق\nhttp://t.co/Krdc7oL8\n#saudi #bahrain #Egypt #qatar #Algeria #TAHRIR #SYRIA #Amman\n#ابو_اسماعيل #حازم #مصر #KSA,07/05/2012 23:41
,#عبارات_لا_تنسي لمي بكرة يقولوا اختي معاها الجنسية الفرنسية #ابو_اسماعيل,07/05/2012 23:42
