,from_user,text,created_at
5527,,حازم صلاح ابو اسماعيل بالنسبه ليا دلوقتي احقر انسان علي وجه الارضابو اسماعيل,27/04/2012 22:59
5528,,   حازم صلاح ابو اسماعيل بالنسبه ليا دلوقتي احقر انسان علي وجه الارضابو اسماعيل,27/04/2012 23:00
5529,,يعد احداث العباسيه ورد فعل ابو اسماعيل فعلا مفيش غير رد واحد اقدر اقوله  لا تعليق لا تعليق ايموشن الراجل الى واقف ورا عمر سليمان,27/04/2012 23:00
5530,,وفي سياق منفصلمسيلمه لاااازم يتلسوع ابو اسماعيل ,27/04/2012 23:00
5531,,فى تقرير من الجزيره بيقول فيه واحد ان  و  و انصار ابو اسماعيل  طلعوا عليهم بالالى بيتهم فى العباسيه  لا كلام منطقى جدا بصراحه,27/04/2012 23:00
5532,,موتوا بغيظكم يا بني علمان فهذه المره الثوره ثورتنا و قائدها باذن الله حازم صلاح ابو اسماعيل العباسيه وزاره الدفاع,27/04/2012 23:00
5533,,صري مسيحي من منطقه الاشتباكات في ميدان العباسيه المعتصمون ليسوا انصار حازم صلاح ابو اسماعيل فقط وهم من جميع  ,27/04/2012 23:02
5534,,بلاش  نلوم  ابو اسماعيل  ونسيب الى قتل الناس فى العباسيه احنا كدا مش قادرين على الحمار فـ نتشطر على البردعه ,27/04/2012 23:01
5535,,قاللك الشيخ حازم رجله مكسوره عشان كده منزلش العباسيه  يا راجل عيب على دقنك بقى  حد يقول  ل ابو اسماعيل ام اللحظه الفارقه جت مصر,27/04/2012 23:01
5536,,ايه رايك يا مولانا  كده ارتحت الاعتصام و موت الناس اثبتولك ان امك مصريه مش امريكيه ابو اسماعيل,27/04/2012 23:03
5537,,الناس بتموت  واصحب الشان مرزوعين في بيوتهم  حسبي الله ابو اسماعيل و امثاله مسيراه وزاره الدفاع,27/04/2012 23:04
5538,,يا مان واطي انت ابو اسماعيل,27/04/2012 23:06
5539,,الجميع يتاجرون بدماء الابرياء  ابو اسماعيل حازمون ,27/04/2012 23:05
5540,,من اراد ان يحمل حازم ابو اسماعيل  المسئوليه فيحمل وائل غنيم مسئوليه شهداء الثوره ويحمل حسن حمدي مسئوليه شهداء بورسعيد ,27/04/2012 23:05
5541,,ابو اسماعيل لا تغفل كونك شرموطا كبيرا,27/04/2012 23:06
5542,,  قاللك الشيخ حازم رجله مكسوره عشان كده منزلش العباسيه  يا راجل عيب على دقنك بقى  حد يقول  ل ابو اسماعيل ام اللحظه الفارقه جت مصر,27/04/2012 23:06
5543,,    انشر وافضح يا مخدوع مصر ابو اسماعيل العباسيه وزاره الدفاع,27/04/2012 23:08
5544,,في راي ضحايا العباسيه دمهم في رقبه ابو اسماعيل حتي لو قتلهم البلطجيه او الفلول او العسكر او او,27/04/2012 23:08
5545,,احداث العباسيه ابو اسماعيلاحنا الوطن تتهم العسكرى وابو اسماعيل بالوقوف وراء احداث العباسيه,27/04/2012 23:07
5546,,  مجرد سوال  هو فين حازمون بتوع اسكندريه المنطقه الشماليه ابو اسماعيل,27/04/2012 23:10
5547,,يا جماعه لسه بدري شوفوا كام واحد مات في اجازه نصف السنه  اكيد في الاجازه الكبيره هيكون العدد اكبر العباسيه ابو اسماعيل,27/04/2012 23:09
5548,,من حكمداريه القاهره الي ابو اسماعيل  انت فين يعم  مش تظهر كده وتخليك راجل ,27/04/2012 23:09
5549,,ابو الفتوح في العباسيه و ابو اسماعيل عامل نفسه نايم,27/04/2012 23:11
5550,,هو ابو اسماعيل الامنجى اتخطف ولا سافر على امريكا خلاص   هع هع لازم حازم العباسيه ,27/04/2012 23:12
5551,, ابو اسماعيل عارف انه لو طلع اعترف ان امه امريكيه انصاره هيروحوا  ارحمونا من الدفاع المستميت عن كلب السلطه ده و محدش يقول مالوش دعوه,27/04/2012 23:12
5552,,يا جماعه حد يصحي ابو اسماعيل علشان راحت عليه نومه,27/04/2012 23:12
5553,,الاعتصام ده اصلا بدا بسبب ابو اسماعيلفينه بقى دلوقتى نفس اللى عمله فى محمد محمود يخلى الناس تعتصم ويخلع هو   وزاره الدفاع,27/04/2012 23:11
5554,,ماشى اقول فين ابو اسماعيل وليه منزلش حتى لو تعبان  لكن مقدرش ابدا احمله مسووليه الدم او اللى بيحصل  كلنا عارفين مين اللى يتحمل المسوليه,27/04/2012 23:13
5555,,جنزورى انت فين ياابن الوسخه كتاتنى انت فين ياابن الوسخه ابو اسماعيل انت فين ياابن الوسخه واخيرا طنطاوي انت فين ياابن اوسخ وسخهاتفو,27/04/2012 23:13
5556,,  الاعتصام ده اصلا بدا بسبب ابو اسماعيلفينه بقى دلوقتى نفس اللى عمله فى محمد محمود يخلى الناس تعتصم ويخلع هو   وزاره الدفاع,27/04/2012 23:14
5557,,آحا علي الاعتصام علي المعتصمين علشان مطلب مش شرعي اللي هو رجوع الزفت ابو اسماعيلفي ناس بتموت يا ولاد ستين كلب و هو قاعد في بيتهم,27/04/2012 23:15
5558,,آحا علي بتوع الزفت ابو اسماعيل بيقتلوا مدنين بدافع الجهاديلعن ابوكم واحد واحدلو واحد منكم رد حسب الدين لامه  ,27/04/2012 23:16
5559,,السوال الملح ابن الوسخه الآن مين اللي هايشيل دم الناس دي ابو اسماعيل ولا العسكري ولا ميتين ام مين,27/04/2012 23:16
5560,,وفى عز المطحنه والمجزره اسمع صوت ابو اسماعيل بيزعق ف البلطجيه اللى بيضربوا بالرصاصماتوطوا صوتكوا شويه مش سامع نفسى وانا بتكلم اييييه,27/04/2012 23:16
5561,,انا مش بدافع عن ابو اسماعيل لاني كرهته لكن ابو الفتوح و خالد علي ف الاعتصام وابو اسماعيل بيتشم عشان فيه اتهام انه دعي للاعتصام ,27/04/2012 23:16
5562,,حازمون اعنف انصار شفتهم في حياتي ابو اسماعيل عباسيه     ,27/04/2012 23:18
5563,,فينك يا ابو اسماعيل انتا السبب العباسيه,27/04/2012 23:18
5564,,انا شايف ان ابو اسماعيل انه مستعد يمسك رائيس حتي لو علي حساب شباب مصر ودمائهم,27/04/2012 23:18
5565,,دماء المصريين في رقبه المجلس العسكري و حازم ابو اسماعيل العباسيه,27/04/2012 23:20
5566,,    اهداء الي صاحب الرجل المجزوعه حازم ابو اسماعيل ابو اسماعيل ,27/04/2012 23:20
5567,,  اهداء الي صاحب الرجل المجزوعه حازم ابو اسماعيل ابو اسماعيل ,27/04/2012 23:20
5568,,ما حدث من اعتصام اولاد ابواسماعيل وحصارهم لوزاره الدفاع هو تفسير لفكره اما  ابو اسماعيل رئيسا او الفوضي  فعلا حسني مبارك دا مدرسه ,27/04/2012 23:19
5569,,   اهداء الي صاحب الرجل المجزوعه حازم ابو اسماعيل ابو اسماعيل ,27/04/2012 23:22
5570,,فينحسان متعهد المعونهيعقوب متعهد غزوه الصناديقابو اسماعيل المجاهد والاخوان بتوع الدينولا هم فتيات الليل مبينزلوش غير لما يكون في مصلحه,27/04/2012 23:22
5571,,بصراحه اشيك مرشح هو احمد شفيق  و عمر موسي واحكم واعقل مرشح ابو الفتوحواحكمهم المستبعد ابو اسماعيل,27/04/2012 23:22
5572,,       اهداء الي صاحب الرجل المجزوعه حازم ابو اسماعيل ابو اسماعيل ,27/04/2012 23:21
5573,,   فينحسان متعهد المعونهيعقوب متعهد غزوه الصناديقابو اسماعيل المجاهد والاخوان بتوع الدينولا هم فتيات الليل مبينزلوش غير لما يكون في مصلحه,27/04/2012 23:21
5574,,ابو اسماعيل بيغني  و انا عامله نفسي نااايمه  و انا عامله نفسي نااايمه ,27/04/2012 23:23
5575,,اللي هاقوله مش دفاع عن ابو اسماعيل خالص بس اعتقد هو عدم ظهوره حتى هذه اللحظه لانه مش عارف يواجه الموقف ازاي  العباسيه,27/04/2012 23:25
5576,,خالد عبد الله بيبهدل حازم ابو اسماعيل علي قناه الناس,27/04/2012 23:27
5577,, خالد عبد الله بيبهدل حازم ابو اسماعيل علي قناه الناسلا ياراجل,27/04/2012 23:29
5578,,  خالد عبد الله بيبهدل حازم ابو اسماعيل علي قناه الناس,27/04/2012 23:31
5579,,ابو اسماعيل سمعت عن اختراع اسمه كرسي بعجل استشهد عليه الشيخ احمد ياسين يا ابو رجل مكسوره,27/04/2012 23:31
5580,,  ابو اسماعيل نجح فى انه يكرهنى فيه برافو ,27/04/2012 23:32
5581,,ابو اسماعيل نجح فى انه يكرهنى فيه برافو ,27/04/2012 23:32
5582,,و سيذكر التاريخ ان العشرات اختاروا ان يموتوا في سبيل ابو اسماعيل و لم يبالوا بالموت في سبيل الله و تركوا القدس محتله,27/04/2012 23:33
5583,,ان كنتم تعبدوا ابو اسماعيل فهو بني آدم سياتي وقته و يموت اما اذا كنتم تعبدوا الله فهو حي لا يموت و يستطيع ان يرفع اي ظلم عن اي احد,27/04/2012 23:35
5584,,دهاله سرحاناين انت يا شيخ ابو اسماعيل هتقول لربنا ايه ودماء الشهداء معلقه في رقبتك عباسيه ابو اسماعيل سلفي حازمون,27/04/2012 23:34
5585,, عباسيه ابو اسماعيل سلفي حازمون                ,27/04/2012 23:34
5586,,ابو اسماعيل ميقدرش يتدخل يا شويه قللهو عارف انه لو راح  يقوللهم امشوا رقبته هتطير البغل لم يدرك اللحظه الفارقه,27/04/2012 23:35
5587,,على الاقل يطلع في فيديو يقول رايهفي الاعلاماي حاجه ابو اسماعيل,27/04/2012 23:37
